CHROMOSOME	ARM	BAND	ABERRATION	CODE	ORGAN	TOTAL_CASES	GENE	CHR_ORDER	TYPE
7	q	22	del(7)(q22)	5104	0801	9		7	U
7	q	22	del(7)(q22)	5199	0801	3		7	U
7	q	22	del(7)(q22)	8304	0505	12		7	U
7	q	22	del(7)(q22)	8310	0902	2		7	U
7	q	22	del(7)(q22)	8516	0902	4		7	U
7	q	22	del(7)(q22)	8541	0902	2		7	U
7	q	22	del(7)(q22)	8622	0901	2		7	U
7	q	22	del(7)(q22)	8710	0901	4		7	U
7	q	22	del(7)(q22)	8810	0109	2		7	U
7	q	22	del(7)(q22q22)	1202		2		7	U
7	q	22	del(7)(q22q31)	1102		2		7	U
7	q	22	del(7)(q22q31)	1501		2		7	U
7	q	22	del(7)(q22q31)	1602		2		7	U
7	q	22	del(7)(q22q31)	8304	0505	3		7	U
7	q	22	del(7)(q22q31)ordel(7)(q11q22)	8304	0505	2		7	U
7	q	22	del(7)(q22q31)ordel(7)(q31q32)	1602		2		7	U
7	q	22	del(7)(q22q32)	1101		12		7	U
7	q	22	del(7)(q22q32)	1103		4		7	U
7	q	22	del(7)(q22q32)	1104		10		7	U
7	q	22	del(7)(q22q32)	1107		4		7	U
7	q	22	del(7)(q22q32)	1202		3		7	U
7	q	22	del(7)(q22q32)	1401		3		7	U
7	q	22	del(7)(q22q32)	1403		2		7	U
7	q	22	del(7)(q22q32)	1501		5		7	U
7	q	22	del(7)(q22q32)	1505		2		7	U
7	q	22	del(7)(q22q32)	1509		4		7	U
7	q	22	del(7)(q22q32)	1602		6		7	U
7	q	22	del(7)(q22q32)	1702		5		7	U
7	q	22	del(7)(q22q32)	1801		9		7	U
7	q	22	del(7)(q22q32)	1802		12		7	U
7	q	22	del(7)(q22q32)	1808		4		7	U
7	q	22	del(7)(q22q32)	1810		6		7	U
7	q	22	del(7)(q22q32)	1816		5		7	U
7	q	22	del(7)(q22q32)	1820		5		7	U
7	q	22	del(7)(q22q32)	1926		3		7	U
7	q	22	del(7)(q22q32)	3111	0107	2		7	U
7	q	22	del(7)(q22q32)	3121	0208	2		7	U
7	q	22	del(7)(q22q32)	8304	0505	35		7	U
7	q	22	del(7)(q22q33)	1816		3		7	U
7	q	22	del(7)(q22q34)	1101		7		7	U
7	q	22	del(7)(q22q34)	1107		4		7	U
7	q	22	del(7)(q22q34)	1202		4		7	U
7	q	22	del(7)(q22q34)	1302		2		7	U
7	q	22	del(7)(q22q34)	1402		2		7	U
7	q	22	del(7)(q22q34)	1501		5		7	U
7	q	22	del(7)(q22q34)	1505		2		7	U
7	q	22	del(7)(q22q34)	1509		2		7	U
7	q	22	del(7)(q22q34)	1515		2		7	U
7	q	22	del(7)(q22q34)	1602		6		7	U
7	q	22	del(7)(q22q34)	1802		3		7	U
7	q	22	del(7)(q22q34)	1810		3		7	U
7	q	22	del(7)(q22q34)	1816		4		7	U
7	q	22	del(7)(q22q34)	1820		2		7	U
7	q	22	del(7)(q22q34)	3121	0203	2		7	U
7	q	22	del(7)(q22q34)	5104	0801	3		7	U
7	q	22	del(7)(q22q35)	1101		2		7	U
7	q	22	del(7)(q22q35)	1602		3		7	U
7	q	22	del(7)(q22q36)	1101		19		7	U
7	q	22	del(7)(q22q36)	1102		2		7	U
7	q	22	del(7)(q22q36)	1104		4		7	U
7	q	22	del(7)(q22q36)	1107		5		7	U
7	q	22	del(7)(q22q36)	1108		3		7	U
7	q	22	del(7)(q22q36)	1113		2		7	U
7	q	22	del(7)(q22q36)	1302		2		7	U
7	q	22	del(7)(q22q36)	1501		10		7	U
7	q	22	del(7)(q22q36)	1509		4		7	U
7	q	22	del(7)(q22q36)	1602		4		7	U
7	q	22	del(7)(q22q36)	1810		2		7	U
7	q	22	del(7)(q22q36)	1820		2		7	U
7	q	22	del(7)(q22q36)	8304	0505	2		7	U
7	q	22	der(7)t(1;7)(q21;q22)	1101		3		7	U
7	q	22	der(7)t(7;11)(q22;p13)	1103		3		7	U
7	q	22	dup(7)(q11q22)	1926		3		7	U
7	q	22	dup(7)(q22q32)	3111	0602	2		7	U
7	q	22	inv(7)(p11q22)	1602		2		7	B
7	q	22	inv(7)(p15q22)	1202		2		7	B
7	q	22	inv(7)(q22q34)	1101		2		7	B
7	q	22	t(1;7)(q42;q22)	8304	0505	2		7	B
7	q	22	t(2;7)(p11;q22)	1801		5		7	B
7	q	22	t(2;7)(p11;q22)	1802		2		7	B
7	q	22	t(2;7)(p11;q22)	1816		2		7	B
7	q	22	t(6;7)(p21;q22)	1810		2		7	B
7	q	22	t(7;10)(q22;q24)	1602		2		7	B
7	q	22	t(7;11)(q22;q13)	1101		2		7	B
7	q	22	t(7;12)(q22;p13)	1602		2	ETV6+	7	B
7	q	22	t(7;14)(q22;q32)	1702		2		7	B
7	q	22	t(7;15)(q22;q13)	1602		3		7	B
7	q	22	t(7;22)(q22;q11)	1203		3	BCR+	7	B
7	q	22	t(7;7)(p22;q22)	1203		2		7	B
7	q	22	t(7;8)(q22;q13)	1202		4		7	B
7	q	22	t(7;9;22)(q22;q34;q11)	1203		5	BCR/ABL1	7	B
7	q	31	add(7)(q31)	1101		8		7	U
7	q	31	add(7)(q31)	1103		3		7	U
7	q	31	add(7)(q31)	1104		3		7	U
7	q	31	add(7)(q31)	1106		2		7	U
7	q	31	add(7)(q31)	1602		3		7	U
7	q	31	add(7)(q31)	1801		2		7	U
7	q	31	add(7)(q31)	1810		3		7	U
7	q	31	add(7)(q31)	2002		2		7	U
7	q	31	add(7)(q31)	3902	0601	3		7	U
7	q	31	add(7)(q31)	3903	0601	3		7	U
7	q	31	del(7)(q21q31)	1101		7		7	U
7	q	31	del(7)(q21q31)	1103		3		7	U
7	q	31	del(7)(q21q31)	1104		4		7	U
7	q	31	del(7)(q21q31)	1107		4		7	U
7	q	31	del(7)(q21q31)	1112		2		7	U
7	q	31	del(7)(q21q31)	1302		2		7	U
7	q	31	del(7)(q21q31)	1402		2		7	U
7	q	31	del(7)(q21q31)	1507		2		7	U
7	q	31	del(7)(q21q31)	1509		4		7	U
7	q	31	del(7)(q21q31)	1602		3		7	U
7	q	31	del(7)(q21q31)	1702		2		7	U
7	q	31	del(7)(q21q31)	1802		8		7	U
7	q	31	del(7)(q21q31)	1816		4		7	U
7	q	31	del(7)(q21q31)	8304	0505	35		7	U
7	q	31	del(7)(q22q31)	1102		2		7	U
7	q	31	del(7)(q22q31)	1501		2		7	U
7	q	31	del(7)(q22q31)	1602		2		7	U
7	q	31	del(7)(q22q31)	8304	0505	3		7	U
7	q	31	del(7)(q22q31)ordel(7)(q11q22)	8304	0505	2		7	U
7	q	31	del(7)(q22q31)ordel(7)(q31q32)	1602		2		7	U
7	q	31	del(7)(q31)	1101		15		7	U
7	q	31	del(7)(q31)	1102		2		7	U
7	q	31	del(7)(q31)	1103		8		7	U
7	q	31	del(7)(q31)	1104		6		7	U
7	q	31	del(7)(q31)	1107		9		7	U
7	q	31	del(7)(q31)	1112		7		7	U
7	q	31	del(7)(q31)	1113		4		7	U
7	q	31	del(7)(q31)	1501		10		7	U
7	q	31	del(7)(q31)	1505		2		7	U
7	q	31	del(7)(q31)	1602		14		7	U
7	q	31	del(7)(q31)	1702		4		7	U
7	q	31	del(7)(q31)	1802		3		7	U
7	q	31	del(7)(q31)	1804		2		7	U
7	q	31	del(7)(q31)	1810		3		7	U
7	q	31	del(7)(q31)	1816		9		7	U
7	q	31	del(7)(q31)	1820		4		7	U
7	q	31	del(7)(q31)	1908		2		7	U
7	q	31	del(7)(q31)	3111	0214	3		7	U
7	q	31	del(7)(q31)	3111	0216	2		7	U
7	q	31	del(7)(q31)	3111	0401	5		7	U
7	q	31	del(7)(q31)	3111	0501	3		7	U
7	q	31	del(7)(q31)	3121	0105	2		7	U
7	q	31	del(7)(q31)	3905	0601	2		7	U
7	q	31	del(7)(q31)	5104	0801	3		7	U
7	q	31	del(7)(q31)	8137	0902	2		7	U
7	q	31	del(7)(q31)	8304	0505	2		7	U
7	q	31	del(7)(q31)	8310	0505	3		7	U
7	q	31	del(7)(q31q32)	1816		3		7	U
7	q	31	del(7)(q31q33)	1112		2		7	U
7	q	31	del(7)(q31q33)	1505		3		7	U
7	q	31	del(7)(q31q34)	1101		7		7	U
7	q	31	del(7)(q31q34)	1112		2		7	U
7	q	31	del(7)(q31q34)	1505		2		7	U
7	q	31	del(7)(q31q34)	1509		2		7	U
7	q	31	del(7)(q31q34)	1802		2		7	U
7	q	31	del(7)(q31q34)	1816		4		7	U
7	q	31	del(7)(q31q35)	1101		2		7	U
7	q	31	del(7)(q31q35)	1801		2		7	U
7	q	31	del(7)(q31q35)	1806		3		7	U
7	q	31	del(7)(q31q36)	1101		3		7	U
7	q	31	del(7)(q31q36)	1104		2		7	U
7	q	31	del(7)(q31q36)	1501		2		7	U
7	q	31	del(7)(q31q36)	1505		2		7	U
7	q	31	del(7)(q31q36)	1816		4		7	U
7	q	31	der(14)t(7;14)(q31;q32)	1702		2		7	U
7	q	31	der(7)t(7;20)(q31;q12)	1702		2		7	U
7	q	31	dup(7)(q21q31)	1910		2		7	U
7	q	31	t(1;7)(p36;q31)	1202		2		7	B
7	q	32	add(7)(q32)	1101		9		7	U
7	q	32	add(7)(q32)	1103		5		7	U
7	q	32	add(7)(q32)	1104		4		7	U
7	q	32	add(7)(q32)	1106		4		7	U
7	q	32	add(7)(q32)	1107		2		7	U
7	q	32	add(7)(q32)	1509		2		7	U
7	q	32	add(7)(q32)	1602		9		7	U
7	q	32	add(7)(q32)	1702		4		7	U
7	q	32	add(7)(q32)	1801		4		7	U
7	q	32	add(7)(q32)	1802		6		7	U
7	q	32	add(7)(q32)	1810		4		7	U
7	q	32	add(7)(q32)	1820		11		7	U
7	q	32	add(7)(q32)	1906		2		7	U
7	q	32	add(7)(q32)	1926		3		7	U
7	q	32	add(7)(q32)	3111	0216	2		7	U
7	q	32	add(7)(q32)	3111	0218	4		7	U
7	q	32	add(7)(q32)	3111	0222	2		7	U
7	q	32	add(7)(q32)	3111	0227	2		7	U
7	q	32	add(7)(q32)	3111	0301	2		7	U
7	q	32	add(7)(q32)	3111	0401	5		7	U
7	q	32	add(7)(q32)	3121	0105	2		7	U
7	q	32	add(7)(q32)	3121	0203	2		7	U
7	q	32	add(7)(q32)	3121	0212	2		7	U
7	q	32	add(7)(q32)	3135	0301	2		7	U
7	q	32	add(7)(q32)	3902	0601	4		7	U
7	q	32	add(7)(q32)	5104	0801	3		7	U
7	q	32	del(7)(q11q32)	1101		3		7	U
7	q	32	del(7)(q11q32)	1104		2		7	U
7	q	32	del(7)(q11q32)	1810		2		7	U
7	q	32	del(7)(q11q32)	8304	0505	7		7	U
7	q	32	del(7)(q21q32)	1108		2		7	U
7	q	32	del(7)(q21q32)	8304	0505	7		7	U
7	q	32	del(7)(q22q31)ordel(7)(q31q32)	1602		2		7	U
7	q	32	del(7)(q22q32)	1101		12		7	U
7	q	32	del(7)(q22q32)	1103		4		7	U
7	q	32	del(7)(q22q32)	1104		10		7	U
7	q	32	del(7)(q22q32)	1107		4		7	U
7	q	32	del(7)(q22q32)	1202		3		7	U
7	q	32	del(7)(q22q32)	1401		3		7	U
7	q	32	del(7)(q22q32)	1403		2		7	U
7	q	32	del(7)(q22q32)	1501		5		7	U
7	q	32	del(7)(q22q32)	1505		2		7	U
7	q	32	del(7)(q22q32)	1509		4		7	U
7	q	32	del(7)(q22q32)	1602		6		7	U
7	q	32	del(7)(q22q32)	1702		5		7	U
7	q	32	del(7)(q22q32)	1801		9		7	U
7	q	32	del(7)(q22q32)	1802		12		7	U
7	q	32	del(7)(q22q32)	1808		4		7	U
7	q	32	del(7)(q22q32)	1810		6		7	U
7	q	32	del(7)(q22q32)	1816		5		7	U
7	q	32	del(7)(q22q32)	1820		5		7	U
7	q	32	del(7)(q22q32)	1926		3		7	U
7	q	32	del(7)(q22q32)	3111	0107	2		7	U
7	q	32	del(7)(q22q32)	3121	0208	2		7	U
7	q	32	del(7)(q22q32)	8304	0505	35		7	U
7	q	32	del(7)(q31q32)	1816		3		7	U
7	q	32	del(7)(q32)	1101		14		7	U
7	q	32	del(7)(q32)	1102		4		7	U
7	q	32	del(7)(q32)	1103		7		7	U
7	q	32	del(7)(q32)	1104		21		7	U
7	q	32	del(7)(q32)	1107		9		7	U
7	q	32	del(7)(q32)	1109		2		7	U
7	q	32	del(7)(q32)	1110		2		7	U
7	q	32	del(7)(q32)	1112		2		7	U
7	q	32	del(7)(q32)	1113		2		7	U
7	q	32	del(7)(q32)	1202		2		7	U
7	q	32	del(7)(q32)	1304		2		7	U
7	q	32	del(7)(q32)	1505		3		7	U
7	q	32	del(7)(q32)	1507		2		7	U
7	q	32	del(7)(q32)	1509		3		7	U
7	q	32	del(7)(q32)	1602		18		7	U
7	q	32	del(7)(q32)	1702		9		7	U
7	q	32	del(7)(q32)	1801		7		7	U
7	q	32	del(7)(q32)	1802		10		7	U
7	q	32	del(7)(q32)	1804		2		7	U
7	q	32	del(7)(q32)	1808		3		7	U
7	q	32	del(7)(q32)	1810		7		7	U
7	q	32	del(7)(q32)	1816		11		7	U
7	q	32	del(7)(q32)	1818		2		7	U
7	q	32	del(7)(q32)	1820		13		7	U
7	q	32	del(7)(q32)	1901		3		7	U
7	q	32	del(7)(q32)	2001		2		7	U
7	q	32	del(7)(q32)	3104	0107	2		7	U
7	q	32	del(7)(q32)	3107	0505	2		7	U
7	q	32	del(7)(q32)	3111	0216	5		7	U
7	q	32	del(7)(q32)	3111	0218	4		7	U
7	q	32	del(7)(q32)	3111	0227	3		7	U
7	q	32	del(7)(q32)	3111	0301	3		7	U
7	q	32	del(7)(q32)	3111	0401	12		7	U
7	q	32	del(7)(q32)	3111	0501	3		7	U
7	q	32	del(7)(q32)	3121	0107	3		7	U
7	q	32	del(7)(q32)	3121	0212	2		7	U
7	q	32	del(7)(q32)	3903	0601	2		7	U
7	q	32	del(7)(q32)	5104	0801	3		7	U
7	q	32	del(7)(q32)	5109	0801	2		7	U
7	q	32	del(7)(q32)	8137	0902	2		7	U
7	q	32	del(7)(q32)	8304	0505	2		7	U
7	q	32	del(7)(q32q34)	1104		2		7	U
7	q	32	del(7)(q32q34)	1801		2		7	U
7	q	32	del(7)(q32q34)	1816		2		7	U
7	q	32	del(7)(q32q35)	1820		2		7	U
7	q	32	del(7)(q32q36)	1101		5		7	U
7	q	32	del(7)(q32q36)	1104		3		7	U
7	q	32	del(7)(q32q36)	1107		2		7	U
7	q	32	del(7)(q32q36)	1602		3		7	U
7	q	32	del(7)(q32q36)	1802		2		7	U
7	q	32	del(7)(q32q36)	1810		2		7	U
7	q	32	del(7)(q32q36)	1822		2		7	U
7	q	32	der(7)del(7)(p15)del(7)(q32)	3111	0220	2		7	U
7	q	32	der(7)t(3;7)(q11;q32)	1304		2		7	U
7	q	32	der(7)t(3;7)(q21;q32)	3111	0301	3		7	U
7	q	32	dup(7)(q11q32)	1810		2		7	U
7	q	32	dup(7)(q11q32)	1820		3		7	U
7	q	32	dup(7)(q22q32)	3111	0602	2		7	U
7	q	32	inv(7)(p22q32)	1802		2		7	B
7	q	32	inv(7)(p22q32)	8304	0505	2		7	B
7	q	32	inv(7)(q11q32)	3111	0401	2		7	B
7	q	32	t(1;7)(p36;q32)	1521		2		7	B
7	q	32	t(3;7)(q27;q32)	1816		2		7	B
7	q	32	t(7;9;22)(q32;q34;q11)	1203		2	BCR/ABL1	7	B
7	q	33	add(7)(q33)	3111	0216	2		7	U
7	q	33	del(7)(q11q33)	1101		2		7	U
7	q	33	del(7)(q21q33)	1103		3		7	U
7	q	33	del(7)(q21q33)	1104		3		7	U
7	q	33	del(7)(q21q33)	1107		2		7	U
7	q	33	del(7)(q21q33)	1108		2		7	U
7	q	33	del(7)(q21q33)	1202		2		7	U
7	q	33	del(7)(q21q33)	1509		3		7	U
7	q	33	del(7)(q22q33)	1816		3		7	U
7	q	33	del(7)(q31q33)	1112		2		7	U
7	q	33	del(7)(q31q33)	1505		3		7	U
7	q	33	del(7)(q33)	1101		3		7	U
7	q	33	del(7)(q33)	1107		4		7	U
7	q	33	del(7)(q33)	5104	0801	2		7	U
7	q	33	t(1;7)(p13;q33)	1602		2		7	B
7	q	33	t(7;16)(q33;p11)	8134	0902	6		7	B
7	q	34	add(7)(q34)	1602		13	TRB+	7	U
7	q	34	add(7)(q34)	1801		2		7	U
7	q	34	add(7)(q34)	3111	0401	2		7	U
7	q	34	add(7)(q34)	3111	0501	2		7	U
7	q	34	del(7)(q11q34)	1101		2		7	U
7	q	34	del(7)(q21q34)	1104		2		7	U
7	q	34	del(7)(q21q34)	1509		2		7	U
7	q	34	del(7)(q22q34)	1101		7		7	U
7	q	34	del(7)(q22q34)	1107		4		7	U
7	q	34	del(7)(q22q34)	1202		4		7	U
7	q	34	del(7)(q22q34)	1302		2		7	U
7	q	34	del(7)(q22q34)	1402		2		7	U
7	q	34	del(7)(q22q34)	1501		5		7	U
7	q	34	del(7)(q22q34)	1505		2		7	U
7	q	34	del(7)(q22q34)	1509		2		7	U
7	q	34	del(7)(q22q34)	1515		2		7	U
7	q	34	del(7)(q22q34)	1602		6		7	U
7	q	34	del(7)(q22q34)	1802		3		7	U
7	q	34	del(7)(q22q34)	1810		3		7	U
7	q	34	del(7)(q22q34)	1816		4		7	U
7	q	34	del(7)(q22q34)	1820		2		7	U
7	q	34	del(7)(q22q34)	3121	0203	2		7	U
7	q	34	del(7)(q22q34)	5104	0801	3		7	U
7	q	34	del(7)(q31q34)	1101		7		7	U
7	q	34	del(7)(q31q34)	1112		2		7	U
7	q	34	del(7)(q31q34)	1505		2		7	U
7	q	34	del(7)(q31q34)	1509		2		7	U
7	q	34	del(7)(q31q34)	1802		2		7	U
7	q	34	del(7)(q31q34)	1816		4		7	U
7	q	34	del(7)(q32q34)	1104		2		7	U
7	q	34	del(7)(q32q34)	1801		2		7	U
7	q	34	del(7)(q32q34)	1816		2		7	U
7	q	34	del(7)(q34)	1101		2		7	U
7	q	34	del(7)(q34)	1103		2		7	U
7	q	34	del(7)(q34)	1602		8		7	U
7	q	34	del(7)(q34q36)	1802		2		7	U
7	q	34	del(7)(q34q36)	1816		3		7	U
7	q	34	der(7)t(7;8)(q34;q21)	1106		3		7	U
7	q	34	inv(7)(p15q34)	1602		16	TRB/HOXA10,TRB/HOXA11	7	B
7	q	34	inv(7)(p15q34)	3111	0301	2		7	B
7	q	34	inv(7)(p15q34)ort(7;7)(p15;q34)	1602		2		7	B
7	q	34	inv(7)(q22q34)	1101		2		7	B
7	q	34	t(1;7)(p34;q34)	1602		3	TRB+	7	B
7	q	34	t(1;7)(p36;q34)	1104		2		7	B
7	q	34	t(6;7)(q23;q34)	1602		4	TRB/MYB	7	B
7	q	34	t(7;10)(q34;q24)	1602		21	TRB/TLX1,TRB+	7	B
7	q	34	t(7;11)(q34;p13)	1602		7	TRB/LMO2,TRB+	7	B
7	q	34	t(7;11)(q34;p15)	1602		4	RIC3/TRB,RIC3/TRBC2,TRB/LMO1	7	B
7	q	34	t(7;14)(q34;q11)	1602		2	TRA/TRB	7	B
7	q	34	t(7;16)(q34;p11)	8134	0902	5	FUS/CREB3L2	7	B
7	q	34	t(7;7)(p15;q34)	1602		12	TRB/HOXA9	7	B
7	q	34	t(7;9)(q34;q32)	1602		3	TRB+	7	B
7	q	34	t(7;9)(q34;q34)	1602		2	TRB/NOTCH1,TRB+	7	B
7	q	35	add(7)(q35)	1602		4		7	U
7	q	35	add(7)(q35)	2003		2		7	U
7	q	35	del(7)(q21q35)	1101		3		7	U
7	q	35	del(7)(q21q35)	1108		2		7	U
7	q	35	del(7)(q21q35)	1112		3		7	U
7	q	35	del(7)(q22q35)	1101		2		7	U
7	q	35	del(7)(q22q35)	1602		3		7	U
7	q	35	del(7)(q31q35)	1101		2		7	U
7	q	35	del(7)(q31q35)	1801		2		7	U
7	q	35	del(7)(q31q35)	1806		3		7	U
7	q	35	del(7)(q32q35)	1820		2		7	U
7	q	35	del(7)(q35)	1101		2		7	U
7	q	35	del(7)(q35)	1103		2		7	U
7	q	35	del(7)(q35)	1801		2		7	U
7	q	35	del(7)(q35)	1816		2		7	U
7	q	35	der(7)t(7;11)(p12;p11)add(7)(q35)	1202		2		7	U
7	q	35	dup(7)(q11q35)	1910		4		7	U
7	q	35	t(1;7)(q24;q35)	1802		2		7	B
7	q	35	t(3;7)(p21;q35)	1107		2		7	B
7	q	35	t(7;10)(q35;q21)	3111	0704	2		7	B
7	q	35	t(7;11)(q35;p13)	1602		2		7	B
7	q	35	t(7;14)(q35;q11)	1910		3		7	B
7	q	35	t(7;14)(q35;q32)	1918		2		7	B
7	q	35	t(7;9;22)(q35;q34;q11)	1203		2	BCR/ABL1,BCR+	7	B
7	q	36	add(7)(q36)	1101		9		7	U
7	q	36	add(7)(q36)	1104		6		7	U
7	q	36	add(7)(q36)	1107		3		7	U
7	q	36	add(7)(q36)	1202		2		7	U
7	q	36	add(7)(q36)	1304		2		7	U
7	q	36	add(7)(q36)	1509		3		7	U
7	q	36	add(7)(q36)	1602		9		7	U
7	q	36	add(7)(q36)	1702		16		7	U
7	q	36	add(7)(q36)	1801		3		7	U
7	q	36	add(7)(q36)	1802		4		7	U
7	q	36	add(7)(q36)	1808		2		7	U
7	q	36	add(7)(q36)	1810		4		7	U
7	q	36	add(7)(q36)	1820		11		7	U
7	q	36	add(7)(q36)	1906		2		7	U
7	q	36	add(7)(q36)	1926		2		7	U
7	q	36	add(7)(q36)	2002		2		7	U
7	q	36	add(7)(q36)	3111	0107	6		7	U
7	q	36	add(7)(q36)	3111	0227	2		7	U
7	q	36	add(7)(q36)	3111	0301	4		7	U
7	q	36	add(7)(q36)	3111	0401	6		7	U
7	q	36	add(7)(q36)	3111	0501	5		7	U
7	q	36	add(7)(q36)	3121	0107	2		7	U
7	q	36	add(7)(q36)	3903	0601	2		7	U
7	q	36	add(7)(q36)	8516	0902	3		7	U
7	q	36	add(7)(q36)	8710	0901	4		7	U
7	q	36	add(7)(q36)	8810	0109	2		7	U
7	q	36	del(7)(q11q36)	1101		3		7	U
7	q	36	del(7)(q21q36)	1101		4		7	U
7	q	36	del(7)(q21q36)	8304	0505	2		7	U
7	q	36	del(7)(q22q36)	1101		19		7	U
7	q	36	del(7)(q22q36)	1102		2		7	U
7	q	36	del(7)(q22q36)	1104		4		7	U
7	q	36	del(7)(q22q36)	1107		5		7	U
7	q	36	del(7)(q22q36)	1108		3		7	U
7	q	36	del(7)(q22q36)	1113		2		7	U
7	q	36	del(7)(q22q36)	1302		2		7	U
7	q	36	del(7)(q22q36)	1501		10		7	U
7	q	36	del(7)(q22q36)	1509		4		7	U
7	q	36	del(7)(q22q36)	1602		4		7	U
7	q	36	del(7)(q22q36)	1810		2		7	U
7	q	36	del(7)(q22q36)	1820		2		7	U
7	q	36	del(7)(q22q36)	8304	0505	2		7	U
7	q	36	del(7)(q31q36)	1101		3		7	U
7	q	36	del(7)(q31q36)	1104		2		7	U
7	q	36	del(7)(q31q36)	1501		2		7	U
7	q	36	del(7)(q31q36)	1505		2		7	U
7	q	36	del(7)(q31q36)	1816		4		7	U
7	q	36	del(7)(q32q36)	1101		5		7	U
7	q	36	del(7)(q32q36)	1104		3		7	U
7	q	36	del(7)(q32q36)	1107		2		7	U
7	q	36	del(7)(q32q36)	1602		3		7	U
7	q	36	del(7)(q32q36)	1802		2		7	U
7	q	36	del(7)(q32q36)	1810		2		7	U
7	q	36	del(7)(q32q36)	1822		2		7	U
7	q	36	del(7)(q34q36)	1802		2		7	U
7	q	36	del(7)(q34q36)	1816		3		7	U
7	q	36	del(7)(q36)	1702		4		7	U
7	q	36	der(7)add(7)(p15)add(7)(q36)	3111	0501	2		7	U
7	q	36	der(7)t(1;7)(q21;q36)	1602		2		7	U
7	q	36	der(7)t(5;7)(q13;q36)	1908		2		7	U
7	q	36	r(7)(p22q36)	1602		2		7	U
7	q	36	t(5;7)(q13;q36)	1822		2		7	B
7	q	36	t(6;7)(p21;q36)	1602		2		7	B
7	q	36	t(7;12)(q36;p13)	1101		6	ETV6+	7	B
7	q	36	t(7;12)(q36;p13)	1102		4	ETV6+,MNX1/ETV6	7	B
7	q	36	t(7;12)(q36;p13)	1103		2	ETV6+,MNX1/ETV6	7	B
7	q	36	t(7;12)(q36;p13)	1104		5	MNX1/ETV6	7	B
7	q	36	t(7;12)(q36;p13)	1107		2	ETV6+	7	B
7	q	36	t(7;12)(q36;p13)	1108		3	ETV6+	7	B
7	q	36	t(7;12)(q36;p13)	1602		2	ETV6+	7	B
7	q	36	t(7;14)(q36;q11)	1602		2		7	B
7	q	36	t(7;22)(q36;q11)	1203		2		7	B
7	q	36	t(7;9;22)(q36;q34;q11)	1203		3		7	B
8	p	10	add(8)(p10)	1702		4		8	U
8	p	10	i(8)(p10)	8710	0901	2		8	U
8	p	11	add(8)(p11)	1101		5		8	U
8	p	11	add(8)(p11)	1602		10		8	U
8	p	11	add(8)(p11)	1702		22		8	U
8	p	11	add(8)(p11)	1801		4		8	U
8	p	11	add(8)(p11)	1802		3		8	U
8	p	11	add(8)(p11)	1804		2		8	U
8	p	11	add(8)(p11)	1808		3		8	U
8	p	11	add(8)(p11)	1810		4		8	U
8	p	11	add(8)(p11)	1820		7		8	U
8	p	11	add(8)(p11)	1822		2		8	U
8	p	11	add(8)(p11)	1902		3		8	U
8	p	11	add(8)(p11)	3111	0107	5		8	U
8	p	11	add(8)(p11)	3111	0218	4		8	U
8	p	11	add(8)(p11)	3111	0227	2		8	U
8	p	11	add(8)(p11)	3111	0301	6		8	U
8	p	11	add(8)(p11)	3111	0401	3		8	U
8	p	11	add(8)(p11)	3111	0501	2		8	U
8	p	11	add(8)(p11)	3119	0107	2		8	U
8	p	11	add(8)(p11)	3121	0203	3		8	U
8	p	11	add(8)(p11)	3121	0208	6		8	U
8	p	11	add(8)(p11)	3131	0305	2		8	U
8	p	11	add(8)(p11)	3902	0601	2		8	U
8	p	11	add(8)(p11)	6011	0810	3		8	U
8	p	11	add(8)(p11)	8137	0902	3		8	U
8	p	11	add(8)(p11)	8310	0902	4		8	U
8	p	11	add(8)(p11)	8325	0902	2		8	U
8	p	11	add(8)(p11)	8516	0902	5		8	U
8	p	11	add(8)(p11)	8541	0902	2		8	U
8	p	11	del(8)(p11)	1101		3		8	U
8	p	11	del(8)(p11)	1602		6		8	U
8	p	11	del(8)(p11)	1702		13		8	U
8	p	11	del(8)(p11)	1802		3		8	U
8	p	11	del(8)(p11)	1808		2		8	U
8	p	11	del(8)(p11)	1816		3		8	U
8	p	11	del(8)(p11)	1820		3		8	U
8	p	11	del(8)(p11)	3111	0227	3		8	U
8	p	11	del(8)(p11)	3111	0301	6		8	U
8	p	11	del(8)(p11)	3111	0401	2		8	U
8	p	11	del(8)(p11)	3121	0208	2		8	U
8	p	11	del(8)(p11)	3131	0305	2		8	U
8	p	11	del(8)(p11)	5104	0801	2		8	U
8	p	11	der(1)t(1;8)(p36;p11)	1801		2		8	U
8	p	11	der(8)t(1;8)(q12;p11)	1702		3		8	U
8	p	11	der(8)t(1;8)(q21;p11)	1822		2		8	U
8	p	11	der(8)t(3;8)(q11;p11)	3111	0301	2		8	U
8	p	11	der(8)t(8;14)(p11;q11)	3111	0301	2		8	U
8	p	11	der(8)t(8;22)(p11;q11)	1101		2		8	U
8	p	11	dic(8;12)(p11;p11)	1602		2		8	U
8	p	11	dic(8;17)(p11;p11)	1802		6		8	U
8	p	11	idic(8)(p11)	1101		2		8	U
8	p	11	idic(8)(p11)	1902		4		8	U
8	p	11	inv(8)(p11q13)	1107		3	KAT6A/NCOA2	8	B
8	p	11	inv(8)(p11q13)	1109		4	KAT6A/NCOA2,KAT6A+	8	B
